"Animal","Year","Population_size_1000s","Red_in_perc","Ym_org_in_perc","Ym_upd_in_perc","DE_org_in_perc","DE_upd_in_perc","GE_org_in_MJ_per_head_per_day","GE_upd_in_MJ_per_head_per_day","Ch4_emission_org_in_kt_CRT","Ch4_emission_org_in_kt","Ch4_emission_upd_in_kt_Ym","CH4_Ym_in_kt_diff","CH4_emis_upd_in_kt_Ym_DE","CH4_Ym_De_in_kt_diff","CH4_Ym_and_Ym_DE_in_kt_diff"
"Cattle",1993,8308.1019996,20,6.5,5.2,72.5972905503248,73.8972905503248,158.862864733571,155.216995474668,562.203351998316,562.684901645665,450.147921316532,112.536980329133,439.817121409082,122.867780236583,10.3307999074498
"Dairy cattle",1993,3550.14,20,6.5,5.2,75.7801873583333,77.0801873583333,180.336811374113,176.458903450685,273.271341378314,272.942345115713,218.35387609257,54.5884690231426,213.658460776315,59.2838843393979,4.69541531625538
"Non-dairy cattle",1993,4757.9619996,20,6.5,5.2,70.222381025,71.522381025,142.840139681781,139.36740542155,288.932010620002,289.742556529952,231.794045223962,57.9485113059904,226.158660632767,63.5838958971848,5.63538459119448
"Cattle",1994,8887.0319999,20,6.5,5.2,72.6265687410922,73.9265687410922,158.192107883381,154.560453314897,598.918316235241,599.352897718683,479.482318174946,119.870579543736,468.47472636391,130.878171354772,11.007591811036
"Dairy cattle",1994,3839.184,20,6.5,5.2,75.7721263666666,77.0721263666666,176.427954190358,172.633463650655,289.099082176611,288.766878058157,231.013502446526,57.7533756116314,226.045023649616,62.7218544085412,4.96847879690986
"Non-dairy cattle",1994,5047.8479999,20,6.5,5.2,70.2341879666667,71.5341879666667,144.32267889709,140.814870620201,309.81923405863,310.586019660526,248.468815728421,62.1172039321052,242.429702714295,68.1563169462313,6.03911301412614
"Cattle",1995,9272.3260004,20,6.5,5.2,72.6877254169421,73.9877254169421,157.142154853484,153.541362798153,621.065156200952,621.187129608398,496.949703686718,124.23742592168,485.562482055435,135.624647552963,11.3872216312833
"Dairy cattle",1995,4089.818,20,6.5,5.2,75.781821,77.081821,176.420074026747,172.626519594259,307.979850702136,307.604747801352,246.083798241082,61.5209495602705,240.792267281633,66.8124805197197,5.29153095944926
"Non-dairy cattle",1995,5182.5080004,20,6.5,5.2,70.245994925,71.545994925,141.928829407335,138.480157337108,313.085305498816,313.582381807046,250.865905445637,62.7164763614091,244.770214773802,68.8121670332432,6.09569067183403
"Cattle",1996,9017.27699969,20,6.5,5.2,72.8115915144166,74.1115915144166,166.136777654755,162.337888548174,638.432564480074,638.678425609811,510.942740487849,127.735685121962,499.259506719108,139.418918890703,11.683233768741
"Dairy cattle",1996,4165.098,20,6.5,5.2,75.7866582083333,77.0866582083333,183.745832521498,179.795150849238,326.70229589219,326.274982105526,261.019985684421,65.2549964211053,255.407848204152,70.8671339013742,5.61213748026898
"Non-dairy cattle",1996,4852.17899969,20,6.5,5.2,70.2578019,71.5578019,151.021210151567,147.352619393783,311.730268587884,312.403443504285,249.922754803428,62.4806887008569,243.851658514956,68.5517849893289,6.07109628847198
"Cattle",1997,9061.999999841,20,6.5,5.2,72.837432253662,74.137432253662,166.553587426557,162.747744032885,643.235332799773,643.456365751166,514.765092600933,128.691273150233,503.002419954615,140.453945796551,11.7626726463176
"Dairy cattle",1997,4255.999999971,20,6.5,5.2,75.7625397916667,77.0625397916667,184.217884686088,180.255061801654,334.701895738797,334.25234503167,267.401876025336,66.8504690063339,261.649631744281,72.6027132873893,5.75224428105537
"Non-dairy cattle",1997,4805.99999987,20,6.5,5.2,70.24707485,71.54707485,150.910797343726,147.243968663473,308.533437060976,309.204020719496,247.363216575597,61.8408041438991,241.352788210335,67.8512325091613,6.01042836526219
"Cattle",1998,8776.00000034,20,6.5,5.2,72.9660835971051,74.2660835971051,166.493750281167,162.696481655379,622.711328467431,622.924773470531,498.339818776425,124.584954694106,486.974045853265,135.950727617266,11.3657729231597
"Dairy cattle",1998,4344.0000003,20,6.5,5.2,75.754334,77.054334,180.632511679268,176.746151040632,334.942725012752,334.523621571741,267.618897257392,66.9047243143481,261.860999419472,72.662622152269,5.75789783792089
"Non-dairy cattle",1998,4432.00000004,20,6.5,5.2,70.2331955666667,71.5331955666667,152.6357224118,148.925776823879,287.768603454679,288.401151898791,230.720921519032,57.6802303797581,225.113046433794,63.2881054649969,5.60787508523879
"Cattle",1999,8960.113939381,20,6.5,5.2,72.888568065962,74.188568065962,163.601814750784,159.87110568558,624.568188735451,624.94630049993,499.957040399944,124.989260099986,488.556223937892,136.390076562039,11.4008164620525
"Dairy cattle",1999,4316.408939631,20,6.5,5.2,75.7602185833333,77.0602185833333,183.094923926728,179.156067111849,337.349760791305,336.930200157246,269.544160125797,67.3860400314492,263.745551244388,73.1846489128581,5.79860888140888
"Non-dairy cattle",1999,4643.70499975,20,6.5,5.2,70.2193162583333,71.5193162583333,145.482612365452,141.945380449962,287.218427944146,288.016100342684,230.412880274148,57.6032200685368,224.810672693504,63.2054276491805,5.60220758064369
"Cattle",2000,9192.165003194,20,6.5,5.2,72.9792783767369,74.2792783767369,168.495104003462,164.658620133376,659.807110519022,660.307378041518,528.245902433214,132.061475608304,516.218212393732,144.089165647787,12.0276900394828
"Dairy cattle",2000,4598.135669824,20,6.5,5.2,75.7506426166667,77.0506426166667,186.458503693198,182.446486329537,365.937653096917,365.514851948897,292.411881559118,73.1029703897795,286.120071194243,79.3947807546542,6.29181036487472
"Non-dairy cattle",2000,4594.02933337,20,6.5,5.2,70.205436975,71.505436975,150.515647872282,146.854854394983,293.869457422105,294.792526092621,235.834020874097,58.9585052185242,230.098141199489,64.6943848931323,5.73587967460807
"Cattle",2001,9424.215996981,20,6.5,5.2,73.0718879352388,74.3718879352388,171.687137574058,167.787235140581,689.264168527445,689.80135593569,551.841084748552,137.960271187138,539.305920963351,150.49543497234,12.5351637852013
"Dairy cattle",2001,4879.862330501,20,6.5,5.2,75.732110225,77.032110225,190.200617177732,186.106498687141,396.114415689077,395.694983300301,316.555986640241,79.1389966600602,309.742035468883,85.9529478314178,6.81395117135759
"Non-dairy cattle",2001,4544.35366648,20,6.5,5.2,70.215262,71.515262,151.80681171147,148.11546426527,293.149752838368,294.10637263539,235.285098108312,58.821274527078,229.563885494468,64.5424871409218,5.72121261384379
"Cattle",2002,9652.87,20,6.5,5.2,73.1655868560548,74.4655868560548,170.889624697796,167.015358353786,702.790955068647,703.255610802888,562.60448864231,140.651122160578,549.849591209593,153.406019593295,12.754897432717
"Dairy cattle",2002,5161.589,20,6.5,5.2,75.7312599416667,77.0312599416667,188.345310186705,184.291055752003,414.980968095413,414.456813170242,331.565450536194,82.8913626340484,324.428290089259,90.028523080983,7.13716044693462
"Non-dairy cattle",2002,4491.281,20,6.5,5.2,70.216996025,71.516996025,150.828739127062,147.161323467532,287.809986973234,288.798797632645,231.039038106116,57.7597595265291,225.421301120334,63.3774965123115,5.61773698578241
"Cattle",2003,9728.218955908,20,6.5,5.2,73.1141979642781,74.4141979642781,174.784793509651,170.822224179094,724.570845934829,724.899892009153,579.919913607322,144.979978401831,566.772472015312,158.127419993841,13.1474415920104
"Dairy cattle",2003,5101.602955908,20,6.5,5.2,75.740082075,77.040082075,196.101251441704,191.880822137091,427.118207172293,426.508875600912,341.20710048073,85.3017751201824,333.863748843634,92.6451267572779,7.34335163709557
"Non-dairy cattle",2003,4626.616,20,6.5,5.2,70.2187300583333,71.5187300583333,151.279902506021,147.601666088732,297.452638762536,298.391016408241,238.712813126593,59.6782032816482,232.908723171678,65.482293236563,5.80408995491482
"Cattle",2004,9599.889569218,20,6.5,5.2,73.1910234504973,74.4910234504972,176.753736471532,172.746005882946,723.091324452256,723.395650120677,578.716520096542,144.679130024136,565.594648129301,157.801001991376,13.1218719672406
"Dairy cattle",2004,5152.491569218,20,6.5,5.2,75.755076125,77.055076125,192.899479752556,188.749255980056,424.393661397803,423.730181056546,338.984144845237,84.7460362113093,331.690915966435,92.0392650901119,7.29322887880261
"Non-dairy cattle",2004,4447.398,20,6.5,5.2,70.2204640833333,71.5204640833333,158.04823583178,154.205589395498,298.697663054453,299.665469064131,239.732375251305,59.9330938128262,233.903732162867,65.7617369012643,5.82864308843807
"Cattle",2005,9510.804,20,6.5,5.2,73.2069317266018,74.5069317266018,177.376245068953,173.354591425108,718.759199698933,719.206727470949,575.365381976759,143.84134549419,562.320116055894,156.886611415054,13.0452659208646
"Dairy cattle",2005,5087.178,20,6.5,5.2,75.7878957416667,77.0878957416667,192.840917609486,188.69479129193,418.873347123789,418.231919951073,334.585535960858,83.6463839902145,327.391866104287,90.840053846786,7.19366985657149
"Non-dairy cattle",2005,4423.626,20,6.5,5.2,70.2388183833333,71.5388183833333,159.591843330333,155.713333489175,299.885852575144,300.974807519876,240.779846015901,60.1949615039752,234.928249951608,66.0465575682684,5.85159606429318
"Cattle",2006,9608.692,20,6.5,5.2,73.2364213921577,74.5364213921577,176.955260180783,172.943786319642,724.586908949454,724.88448096195,579.90758476956,144.97689619239,566.761413721556,158.123067240394,13.1461710480044
"Dairy cattle",2006,5169.557,20,6.5,5.2,75.7811998833333,77.0811998833333,190.937391813559,186.831618876867,421.497856163466,420.809336100871,336.647468880697,84.1618672201743,329.408456899818,91.4008792010532,7.2390119808789
"Non-dairy cattle",2006,4439.135,20,6.5,5.2,70.2729211916667,71.5729211916667,160.672487420518,156.77082874772,303.089052785988,304.075144861079,243.260115888863,60.8150289722158,237.352956821738,66.7221880393412,5.90715906712546
"Cattle",2007,9654.467,20,6.5,5.2,73.3104563887604,74.6104563887604,174.325918658949,170.382247743853,717.391547053906,717.51554971325,574.0124397706,143.50310994265,561.026899920641,156.48864979261,12.9855398499597
"Dairy cattle",2007,5260.85,20,6.5,5.2,75.8187833083333,77.1187833083333,189.072508538157,185.010018773192,424.704402090773,424.058094837948,339.246475870358,84.8116189675895,331.957286412413,92.1008084255349,7.28918945794533
"Non-dairy cattle",2007,4393.617,20,6.5,5.2,70.3070239833333,71.6070239833333,156.668576800059,152.867177763994,292.687144963133,293.457454875302,234.765963900242,58.6914909750604,229.069613508228,64.3878413670748,5.69635039201438
"Cattle",2008,9715.312,20,6.5,5.2,73.5642315970285,74.8642315970285,176.009681082983,172.046824026992,729.045899161131,729.011468750158,583.209175000126,145.802293750032,570.078223452193,158.933245297965,13.1309515479331
"Dairy cattle",2008,5578.44,20,6.5,5.2,75.9544288666667,77.2544288666667,188.095924453199,184.065803074,447.989509280251,447.335334922534,357.868267938028,89.4670669845068,350.200624092226,97.1347108303084,7.66764384580165
"Non-dairy cattle",2008,4136.872,20,6.5,5.2,70.3411267833333,71.6411267833333,159.711767232579,155.839613971909,281.05638988088,281.676133827624,225.340907062099,56.3352267655247,219.877599359967,61.7985344676562,5.46330770213152
"Cattle",2009,9961.494,20,6.5,5.2,73.6962118289688,74.9962118289688,175.8031239846,171.855872750802,746.548195857983,746.607104560377,597.285683648301,149.321420912075,583.875019501532,162.732085058844,13.410664146769
"Dairy cattle",2009,5860.775,20,6.5,5.2,76.0338242333333,77.3338242333333,187.30115248827,183.294666348404,468.728259043407,467.989975949571,374.391980759657,93.5979951899141,366.383507443485,101.606468506085,8.00847331617121
"Non-dairy cattle",2009,4100.719,20,6.5,5.2,70.3552805583333,71.6552805583333,159.370064805563,155.507472495387,277.819936814576,278.617128610806,222.893702888645,55.7234257221612,217.491512058047,61.1256165527589,5.4021908305977
"Cattle",2010,9863.971,20,6.5,5.2,73.8019655617459,75.1019655617459,178.625169736883,174.629875133841,751.188243064904,751.165258738906,600.932206991125,150.233051747781,587.491205328691,163.674053410216,13.4410016624344
"Dairy cattle",2010,5915.451,20,6.5,5.2,76.1037445666667,77.4037445666667,193.607191954111,189.471811447937,488.987268126847,488.259160167241,390.607328133793,97.6518320334482,382.264095044001,105.99506512324,8.34323308979162
"Non-dairy cattle",2010,3948.52,20,6.5,5.2,70.353569475,71.653569475,156.179945119325,152.394519352141,262.200974938057,262.906098571665,210.324878857332,52.5812197143331,205.227110284689,57.6789882869759,5.09776857264279
"Cattle",2011,10020.917,20,6.5,5.2,73.9533881098247,75.2533881098247,180.505767420631,176.480808413434,771.154250962129,771.151309237615,616.921047390092,154.230261847523,603.16480036317,167.986508874445,13.7562470269216
"Dairy cattle",2011,6174.503,20,6.5,5.2,76.1969653333333,77.4969653333333,194.661173540216,190.511290834747,513.187025138531,512.415662177537,409.93252974203,102.483132435507,401.193386313235,111.222275864302,8.73914342879476
"Non-dairy cattle",2011,3846.414,20,6.5,5.2,70.3518584,71.6518584,157.782629050295,153.958205333825,257.967225823598,258.735647060077,206.988517648062,51.7471294120155,201.971414049935,56.7642330101424,5.01710359812691
"Cattle",2012,10179.691,20,6.5,5.2,74.0718996335379,75.3718996335379,183.204396720506,179.128145903825,795.137316589529,795.081301385851,636.065041108681,159.01626027717,621.912757158656,173.168544227195,14.1522839500244
"Dairy cattle",2012,6445.279,20,6.5,5.2,76.2282929333333,77.5282929333333,196.178731533617,191.999202863964,539.845415841722,539.057007642249,431.245606113799,107.81140152845,422.058048623116,116.998959019133,9.18755749068339
"Non-dairy cattle",2012,3734.412,20,6.5,5.2,70.3501473333333,71.6501473333333,160.811793089758,156.913791105001,255.291900747807,256.024293743602,204.819434994882,51.2048587487203,199.854708535541,56.1695852080614,4.96472645934108
"Cattle",2013,10182.123,20,6.5,5.2,74.1711213458787,75.4711213458787,184.740039001914,180.644379676591,802.146682478932,801.93731551439,641.549852411512,160.387463102878,627.326787125367,174.610528389022,14.2230652861443
"Dairy cattle",2013,6483.601,20,6.5,5.2,76.353264175,77.653264175,200.918679301159,196.649188193255,556.213590500488,555.363902059234,444.291121647387,111.072780411847,434.850003480614,120.51389857862,9.44111816677349
"Non-dairy cattle",2013,3698.522,20,6.5,5.2,70.345770725,71.645770725,156.378480405582,152.587552516052,245.933091978444,246.573413455156,197.258730764125,49.3146826910311,192.476783644754,54.096629810402,4.78194711937084
"Cattle",2014,10367.923,20,6.5,5.2,74.3197997625995,75.6197997625995,184.647050594615,180.568978045188,816.536717211122,816.159782660479,652.927826128383,163.231956532096,638.507411418716,177.652371241763,14.4204147096675
"Dairy cattle",2014,6698.063,20,6.5,5.2,76.4971651,77.7971651,201.731255338586,197.457168983736,576.926411796,576.054364691492,460.843491753194,115.210872938298,451.07958642024,124.974778271253,9.76390533295421
"Non-dairy cattle",2014,3669.86,20,6.5,5.2,70.345770725,71.645770725,153.465730413459,149.745413423534,239.610305415122,240.105417968987,192.084334375189,48.0210835937973,187.427824998476,52.6775929705106,4.6565093767133
"Cattle",2015,10032.765,20,6.5,5.2,74.3337249323196,75.6337249323196,189.936805794045,185.748753039635,812.633356436392,812.401697742943,649.921358194354,162.480339548589,635.590776383439,176.810921359503,14.3305818109149
"Dairy cattle",2015,6485.536,20,6.5,5.2,76.5149150166667,77.8149150166667,210.318538773007,205.864137620656,582.380088932405,581.519767965439,465.215814372351,116.303953593088,455.362865261342,126.156902704096,9.85294911100857
"Non-dairy cattle",2015,3547.229,20,6.5,5.2,70.345770725,71.645770725,152.672094951455,148.971017276295,230.253267503987,230.881929777504,184.705543822003,46.1763859555008,180.227911122097,50.6540186554071,4.47763269990628
"Cattle",2016,10151.852,20,6.5,5.2,74.3966166444457,75.6966166444457,186.563705010211,182.452230786996,807.533191695748,807.446001177772,645.956800942218,161.489200235555,631.721262812015,175.724738365757,14.2355381302027
"Dairy cattle",2016,6618.799,20,6.5,5.2,76.5589203083333,77.8589203083333,204.65215972666,200.321681960259,578.339584966595,577.479507245812,461.98360579665,115.495901449163,452.207946766145,125.271560479668,9.77565903050515
"Non-dairy cattle",2016,3533.053,20,6.5,5.2,70.345770725,71.645770725,152.676909089296,148.975714709783,229.193606729153,229.96649393196,183.973195145568,45.993298786392,179.51331604587,50.4531778860896,4.45987909969759
"Cattle",2017,10145.656,20,6.5,5.2,74.3381307706833,75.6381307706833,188.045336773003,183.899297149418,813.460808203549,813.361765965223,650.689412772179,162.672353193045,636.342957101983,177.018808863241,14.3464556701962
"Dairy cattle",2017,6529.759,20,6.5,5.2,76.5489264083334,77.8489264083334,208.2913070095,203.882920270641,580.720901534035,579.841573540937,463.87325883275,115.968314708187,454.055601283286,125.785972257651,9.817657549464
"Non-dairy cattle",2017,3615.897,20,6.5,5.2,70.345770725,71.645770725,151.484199559887,147.81191885064,232.739906669514,233.520192424286,186.816153939429,46.7040384848572,182.287355818697,51.2328366055894,4.5287981207322
"Cattle",2018,10107.187,20,6.5,5.2,74.2488018265312,75.5488018265312,189.64088115105,185.453206135344,817.143052827301,817.152884257806,653.722307406245,163.430576851561,639.2867249658,177.866159292006,14.4355824404446
"Dairy cattle",2018,6385.932,20,6.5,5.2,76.5232034333333,77.8232034333333,211.422566582117,206.945544911582,576.423285141756,575.594562736958,460.475650189567,115.118912547392,450.724754161864,124.869808575095,9.75089602770305
"Non-dairy cattle",2018,3721.255,20,6.5,5.2,70.345770725,71.645770725,152.26199633714,148.570860274601,240.719767685545,241.558321520847,193.246657216678,48.3116643041695,188.561970803936,52.996350716911,4.68468641274151
"Cattle",2019,10150.889,20,6.5,5.2,74.1172102788002,75.4172102788002,191.298818738201,187.064915186108,827.923169766428,827.860991925258,662.288793540206,165.572198385052,647.630747588972,180.230244336286,14.6580459512338
"Dairy cattle",2019,6260.894,20,6.5,5.2,76.46046685,77.76046685,215.303096002331,210.738021098959,575.539527506213,574.682110953888,459.74568876311,114.936422190778,449.997693752007,124.684417201881,9.74799501110368
"Non-dairy cattle",2019,3889.995,20,6.5,5.2,70.345770725,71.645770725,152.664261239456,148.963373469181,252.383642260215,253.17888097137,202.543104777096,50.6357761942739,197.633053836966,55.545827134404,4.91005094013008
"Cattle",2020,10082.789,20,6.5,5.2,74.1100163178198,75.4100163178198,194.147766239838,189.849720145903,834.65269702684,834.553397468516,667.642717974813,166.910679493703,652.862433701075,181.69096376744,14.7802842737374
"Dairy cattle",2020,6200.221,20,6.5,5.2,76.4671806,77.7671806,218.374790286589,213.745225184386,578.093183869628,577.232430644485,461.785944515588,115.446486128897,451.996041154437,125.236389490048,9.78990336115095
"Non-dairy cattle",2020,3882.568,20,6.5,5.2,70.345770725,71.645770725,155.458707023833,151.690076285138,256.559513157212,257.32096682403,205.856773459224,51.464193364806,200.866392546638,56.4545742773925,4.99038091258643
"Cattle",2021,10150.248,20,6.5,5.2,74.0621229074494,75.3621229074494,194.478748015683,190.170410615524,841.769045163633,841.569245018496,673.255396014796,168.313849003699,658.340597189189,183.228647829307,14.9147988256074
"Dairy cattle",2021,6185.437,20,6.5,5.2,76.4442721416667,77.7442721416667,219.859832405505,215.196588409138,580.60253998263,579.772127548919,463.817702039135,115.954425509784,453.98009281885,125.792034730069,9.83760922028557
"Non-dairy cattle",2021,3964.811,20,6.5,5.2,70.345770725,71.645770725,154.882132064778,151.12747865907,261.166505181003,261.797117469576,209.437693975661,52.3594234939152,204.360504370339,57.436613099237,5.07718960532182
"Cattle",2022,9751.189,20,6.5,5.2,74.0841298529946,75.3841298529946,198.271186065801,193.879764984935,824.433002941147,824.248624593046,659.398899674437,164.849724918609,644.794164179642,179.454460413403,14.6047354947942
"Dairy cattle",2022,5930.033,20,6.5,5.2,76.4930293333333,77.7930293333333,223.547737292053,218.811022022859,565.978074542575,565.156127941207,452.124902352966,113.031225588242,442.544904118583,122.611223822625,9.5799982343832
"Non-dairy cattle",2022,3821.156,20,6.5,5.2,70.345770725,71.645770725,159.044631876999,155.189071130413,258.454928398572,259.092496651838,207.273997321471,51.8184993303677,202.24926006106,56.8432365907787,5.02473726041103
"Cattle",2023,9538.66,20,6.5,5.2,74.1395471181496,75.4395471181496,199.539560940101,195.119778798804,811.546419528866,811.441907866444,649.153526293155,162.288381573289,634.774837932043,176.667069934401,14.3786883611124
"Dairy cattle",2023,5884.628,20,6.5,5.2,76.495274675,77.795274675,221.559028260594,216.864667961532,556.66496341542,555.8396432282,444.67171458256,111.16792864564,435.250075304575,120.589567923625,9.42163927798487
"Non-dairy cattle",2023,3654.032,20,6.5,5.2,70.345770725,71.645770725,164.078357004488,160.100768668654,254.881456113446,255.602264638244,204.481811710595,51.1204529276487,199.524762627467,56.0775020107762,4.95704908312752
"Cattle",2024,9516.286,20,6.5,5.2,74.1184104909624,75.4184104909624,201.75644780732,197.288748005545,818.682741127112,818.532562729076,654.826050183261,163.706512545815,640.325565829995,178.206996899081,14.5004843532658
"Dairy cattle",2024,5836.844,20,6.5,5.2,76.4966150833333,77.7966150833333,225.914805907929,221.12828783539,562.98460393761,562.165038601412,449.732030881129,112.433007720282,440.20343675043,121.961601850982,9.52859413069933
"Non-dairy cattle",2024,3679.442,20,6.5,5.2,70.345770725,71.645770725,163.433091295818,159.471145494461,255.698137189502,256.367524127664,205.094019302131,51.2735048255328,200.122129079565,56.2453950480992,4.97189022256643
"Cattle",1990,8033.974999463,30,6.5,4.55,72.6468832562783,74.5968832562783,149.836589062939,144.748685223016,512.897391839479,513.203259927719,359.242281949403,153.960977978316,347.043724859818,166.159535067901,12.1985570895855
"Dairy cattle",1990,3440.814999753,30,6.5,4.55,75.809914175,77.759914175,169.272003176121,163.880740478667,248.587068848727,248.30616870653,173.814318094571,74.4918506119591,168.278384024886,80.0277846816446,5.53593406968551
"Non-dairy cattle",1990,4593.15999971,30,6.5,4.55,70.2774025,72.2274025,135.277186731805,130.41653421937,264.310322990752,264.897091221189,185.427963854832,79.4691273663566,178.765340834932,86.1317503862566,6.66262301989997
"Cattle",1991,8100.064556988,30,6.5,4.55,72.6047653930015,74.5547653930015,154.389138682835,149.147348101987,532.839503324315,533.146149473079,373.202304631155,159.943844841924,360.531411187121,172.614738285957,12.6708934440335
"Dairy cattle",1991,3429.495556698,30,6.5,4.55,75.8069211833333,77.7569211833333,177.829607961111,172.165439154076,260.330988023434,260.001209336939,182.000846535857,78.0003628010818,176.203816841974,83.7973924949656,5.79702969388381
"Non-dairy cattle",1991,4670.56900029,30,6.5,4.55,70.2534931916667,72.2034931916667,137.177320330131,132.245672742538,272.508515300881,273.144940136139,191.201458095298,81.9434820408418,184.327594345148,88.8173457909915,6.87386375014972
"Cattle",1992,8144.3208997,30,6.5,4.55,72.5974070230245,74.5474070230245,156.491000111115,151.17485873503,543.060366433186,543.357036727804,380.349925709463,163.007111018341,367.429093354764,175.92794337304,12.9208323546989
"Dairy cattle",1992,3467.8239,30,6.5,4.55,75.790509675,77.740509675,178.903519300945,173.203218885627,264.83368553553,264.494698618421,185.146289032895,79.3484095855264,179.247078819521,85.2476197989007,5.89921021337426
"Non-dairy cattle",1992,4676.4969997,30,6.5,4.55,70.2295839083333,72.1795839083333,139.871152025959,134.839881119745,278.226680897656,278.862338109383,195.203636676568,83.6587014328149,188.182014535244,90.6803235741395,7.02162214132454
"Cattle",1993,8308.1019996,30,6.5,4.55,72.5972905503248,74.5472905503248,158.862864733571,153.464022849153,562.203351998316,562.684901645665,393.879431151965,168.805470493699,380.493717795479,182.191183850185,13.385713356486
"Dairy cattle",1993,3550.14,30,6.5,4.55,75.7801873583333,77.7301873583333,180.336811374113,174.589621194174,273.271341378314,272.942345115713,191.059641580999,81.8827035347139,184.970723364523,87.9716217511899,6.08891821647595
"Non-dairy cattle",1993,4757.9619996,30,6.5,4.55,70.222381025,72.172381025,142.840139681781,137.701216900956,288.932010620002,289.742556529952,202.819789570966,86.9227669589856,195.522994430956,94.2195620989956,7.29679514001003
"Cattle",1994,8887.0319999,30,6.5,4.55,72.6265687410922,74.5765687410922,158.192107883381,152.814335095057,598.918316235241,599.352897718683,419.547028403078,179.805869315605,405.284442089786,194.068455628897,14.2625863132923
"Dairy cattle",1994,3839.184,30,6.5,4.55,75.7721263666666,77.7221263666666,176.427954190358,170.804402514725,289.099082176611,288.766878058157,202.13681464071,86.6300634174471,195.693806060259,93.073071997898,6.44300858045094
"Non-dairy cattle",1994,5047.8479999,30,6.5,4.55,70.2341879666667,72.1841879666667,144.32267889709,139.131835345088,309.81923405863,310.586019660526,217.410213762368,93.1758058981578,209.590636029527,100.995383630999,7.81957773284142
"Cattle",1995,9272.3260004,30,6.5,4.55,72.6877254169421,74.6377254169421,157.142154853484,151.809960188367,621.065156200952,621.187129608398,434.830990725879,186.356138882519,420.076175309622,201.110954298776,14.7548154162569
"Dairy cattle",1995,4089.818,30,6.5,4.55,75.781821,77.731821,176.420074026747,170.797896307077,307.979850702136,307.604747801352,215.323323460947,92.2814243404057,208.461371960439,99.143375840913,6.86195150050725
"Non-dairy cattle",1995,5182.5080004,30,6.5,4.55,70.245994925,72.195994925,141.928829407335,136.825477209247,313.085305498816,313.582381807046,219.507667264932,94.0747145421137,211.614803349182,101.967578457863,7.89286391574959
"Cattle",1996,9017.27699969,30,6.5,4.55,72.8115915144166,74.7615915144167,166.136777654755,160.511086580416,638.432564480074,638.678425609811,447.074897926868,191.603527682943,431.936135165653,206.742290444158,15.1387627612148
"Dairy cattle",1996,4165.098,30,6.5,4.55,75.7866582083333,77.7366582083333,183.745832521498,177.890779893109,326.70229589219,326.274982105526,228.392487473868,97.8824946316579,221.114771208213,105.160210897313,7.2777162656555
"Non-dairy cattle",1996,4852.17899969,30,6.5,4.55,70.2578019,72.2078019,151.021210151567,145.592402446558,311.730268587884,312.403443504285,218.682410452999,93.7210330512855,210.82136395744,101.582079546845,7.86104649555935
"Cattle",1997,9061.999999841,30,6.5,4.55,72.837432253662,74.787432253662,166.553587426557,160.917550053817,643.235332799773,643.456365751166,450.419456025816,193.03690972535,435.177629495421,208.278736255745,15.2418265303949
"Dairy cattle",1997,4255.999999971,30,6.5,4.55,75.7625397916667,77.7125397916667,184.217884686088,178.344873128393,334.701895738797,334.25234503167,233.976641522169,100.275703509501,226.517281524458,107.735063507212,7.45935999771072
"Non-dairy cattle",1997,4805.99999987,30,6.5,4.55,70.24707485,72.19707485,150.910797343726,145.484614763161,308.533437060976,309.204020719496,216.442814503647,92.7612062158488,208.660347970963,100.543672748533,7.78246653268417
"Cattle",1998,8776.00000034,30,6.5,4.55,72.9660835971051,74.9160835971051,166.493750281167,160.870280119305,622.711328467431,622.924773470531,436.047341429372,186.877432041159,421.319466001335,201.605307469196,14.7278754280369
"Dairy cattle",1998,4344.0000003,30,6.5,4.55,75.754334,77.704334,180.632511679268,174.87283086751,334.942725012752,334.523621571741,234.166535100218,100.357086471522,226.699858772496,107.823762799245,7.46667632772241
"Non-dairy cattle",1998,4432.00000004,30,6.5,4.55,70.2331955666667,72.1831955666667,152.6357224118,147.14575835625,287.768603454679,288.401151898791,201.880806329153,86.5203455696372,194.619607228839,93.7815446699517,7.26119910031449
"Cattle",1999,8960.113939381,30,6.5,4.55,72.888568065962,74.838568065962,163.601814750784,158.076904894421,624.568188735451,624.94630049993,437.462410349951,187.483890149979,422.689100002433,202.257200497497,14.7733103475183
"Dairy cattle",1999,4316.408939631,30,6.5,4.55,75.7602185833333,77.7102185833333,183.094923926728,177.257434066575,337.349760791305,336.930200157246,235.851140110072,101.079060047174,228.331659999039,108.598540158207,7.51948011103329
"Non-dairy cattle",1999,4643.70499975,30,6.5,4.55,70.2193162583333,72.1693162583333,145.482612365452,140.24825135377,287.218427944146,288.016100342684,201.611270239879,86.4048301028053,194.357440003394,93.6586603392903,7.25383023648499
"Cattle",2000,9192.165003194,30,6.5,4.55,72.9792783767369,74.9292783767369,168.495104003462,162.813443321611,659.807110519022,660.307378041518,462.215164629063,198.092213412456,446.629253436212,213.678124605306,15.5859111928503
"Dairy cattle",2000,4598.135669824,30,6.5,4.55,75.7506426166667,77.7006426166667,186.458503693198,180.512601958655,365.937653096917,365.514851948897,255.860396364228,109.654455584669,247.701365027978,117.813486920919,8.15903133624977
